name|phone num|rating|primary industry|genre|url|city|zipcode|state|address|borough|country|address remark
Mi Pueblo Deli|(212) 795-0400||restaurant|Delis|/biz/mi-pueblo-deli-new-york|Washington Heights|10032|NY|1986 Amsterdam AveNew York, NY 10032|Manhattan|US|
La Espaniola|(212) 368-7100||restaurant|Restaurants|/biz/la-espaniola-new-york|Washington Heights|10032|NY|1944 Amsterdam AvenueNew York, NY 10032|Manhattan|US|
Jimenez Restaurant|(212) 740-9023||restaurant|Restaurants|/biz/jimenez-restaurant-new-york|Washington Heights|10032|NY|2153 Amsterdam AvenueNew York, NY 10032|Manhattan|US|
McDonald’s|||restaurant|Fast FoodBurgers|/biz/mcdonalds-queens-10|Washington Heights|11103|NY|3809 BroadwayQueens, NY 11103|Manhattan|US|
Ramses Grocery Corp|(212) 927-5947||restaurant|DelisSandwiches|/biz/ramses-grocery-corp-new-york|Washington Heights|10032|NY|2090 Amsterdam AveNew York, NY 10032|Manhattan|US|
Delight Deli & Grocery|(212) 568-0049||restaurant|DelisSandwiches|/biz/delight-deli-and-grocery-new-york|Washington Heights|10032|NY|2232 Amsterdam AveNew York, NY 10032|Manhattan|US|
187 Daily Grocery Inc|(212) 927-1006||restaurant|DelisSandwiches|/biz/187-daily-grocery-inc-new-york|Washington Heights|10040|NY|1544 Saint Nicholas AveNew York, NY 10040|Manhattan|US|
274 Columbus Corporation|(212) 875-2195||restaurant|Restaurants|/biz/274-columbus-corporation-new-york|Upper West Side|10023|NY|274 Columbus AvenueNew York, NY 10023|Manhattan|US|
ABlue Chinese Restaurant|(212) 874-3100||restaurant|Chinese|/biz/ablue-chinese-restaurant-new-york|Upper West Side|10024|NY|490 Amsterdam AveNew York, NY 10024|Manhattan|US|
Super Green Chinese Restaurant|(212) 304-2191||restaurant|Restaurants|/biz/super-green-chinese-restaurant-new-york|Washington Heights|10040|NY|52 Sherman AvenueNew York, NY 10040|Manhattan|US|
Esaud Larios|(212) 795-2563||restaurant|DelisSandwiches|/biz/esaud-larios-new-york|Washington Heights|10032|NY|501 W 161st StreetNew York, NY 10032|Manhattan|US|
Burgos Restaurant|(212) 569-3939||restaurant|Latin American|/biz/burgos-restaurant-new-york|Washington Heights|10040|NY|206 Dyckman StNew York, NY 10040|Manhattan|US|
1483 AM Grocery Corp|(212) 795-6515||restaurant|DelisSandwichesGrocery|/biz/1483-am-grocery-corp-new-york|Washington Heights|10033|NY|1483 Saint Nicholas AveNew York, NY 10033|Manhattan|US|
157 Deli Express|(212) 234-1900||restaurant|DelisSandwiches|/biz/157-deli-express-new-york|Washington Heights|10032|NY|500 W 157th StNew York, NY 10032|Manhattan|US|
Jarabacoa Deli Grocery|(212) 928-0277||restaurant|DelisSandwiches|/biz/jarabacoa-deli-grocery-new-york|Washington Heights|10033|NY|2298 Amsterdam AveNew York, NY 10033|Manhattan|US|
2020 Deli Grocery|(212) 543-9197|4.0 star rating|restaurant|Delis|/biz/2020-deli-grocery-new-york|Washington Heights|10033|NY|177 Wadsworth AveNew York, NY 10033|Manhattan|US|
Xavier Meat Deli Grocery|(212) 543-4068||restaurant|DelisSandwiches|/biz/xavier-meat-deli-grocery-new-york|Washington Heights|10033|NY|4105 BroadwayNew York, NY 10033|Manhattan|US|
Fez, Under Time Cafe|(212) 579-5100||restaurant|Cafes|/biz/fez-under-time-cafe-new-york|Upper West Side|10024|NY|2330 BwyNew York, NY 10024|Manhattan|US|
Superior Deli & Grocery|(212) 531-1124||restaurant|Delis|/biz/superior-deli-and-grocery-new-york|Upper West Side|10025|NY|700 Amsterdam AveNew York, NY 10025|Manhattan|US|
Pop’s Pizza|(212) 787-3153||restaurant|Pizza|/biz/pops-pizza-new-york|Upper West Side|10024|NY|534 Columbus AveNew York, NY 10024|Manhattan|US|
Cafe 11|(212) 956-2120|2.0 star rating|restaurant|CafesSushi BarsJapanese|/biz/cafe-11-new-york-3|Upper West Side|10023|NY|227 W 60th StNew York, NY 10023|Manhattan|US|
Heights Pizza|(212) 795-2320||restaurant|Pizza|/biz/heights-pizza-new-york|Washington Heights|10040|NY|1624 Saint Nicholas AveNew York, NY 10040|Manhattan|US|
Mario ‘s Burger|||restaurant|Burgers|/biz/mario-s-burger-new-york|Washington Heights|10023|NY|Amsterdam 158-159New York, NY 10023|Manhattan|US|
Restaurante Ecuatoriano Genesis II|(212) 923-3030||restaurant|Restaurants|/biz/restaurante-ecuatoriano-genesis-ii-new-york|Washington Heights|10033|NY|511 W 181st StreetNew York, NY 10033|Manhattan|US|
La Casita Poblana Inc|(347) 269-5263||restaurant|Mexican|/biz/la-casita-poblana-inc-new-york|Washington Heights|10001|NY|620 E 186New York, NY 10001|Manhattan|US|
Crystal Minimarket|(212) 567-8131||restaurant|Delis|/biz/crystal-minimarket-new-york|Washington Heights|10040|NY|4466 BroadwayNew York, NY 10040|Manhattan|US|
International Food House & Buffet|(212) 740-1616|3.0 star rating|restaurant|Restaurants|/biz/international-food-house-and-buffet-new-york|Washington Heights|10032|NY|4073 BroadwayNew York, NY 10032|Manhattan|US|
Pete Pizza|(212) 787-3533||restaurant|Pizza|/biz/pete-pizza-new-york|Upper West Side|10024|NY|528 Columbus AvenueNew York, NY 10024|Manhattan|US|
Turkish Food Restaurant|||restaurant|Turkish|/biz/turkish-food-restaurant-manhattan|Upper West Side||NY|W 72 nd StManhattan, NY|Manhattan|US|
Alca Pizza & Chicken Restaurant|(212) 491-4300|3.5 star rating|restaurant|Pizza|/biz/alca-pizza-and-chicken-restaurant-new-york|Washington Heights|10032|NY|3771 BroadwayNew York, NY 10032|Manhattan|US|
Mo’s 1|(708) 403-8848||restaurant|Chinese|/biz/mos-1-new-york|Washington Heights|10033|NY|9200 W 159th StNew York, NY 10033|Manhattan|US|
Blimpie|(212) 923-5606||restaurant|Restaurants|/biz/blimpie-new-york-19|Washington Heights|10033|NY|4117 BroadwayNew York, NY 10033|Manhattan|US|
New China|(212) 543-0391|3.0 star rating|restaurant|Chinese|/biz/new-china-new-york|Washington Heights|10032|NY|2038 Amsterdam AveNew York, NY 10032|Manhattan|US|
Polama Delicatessen|(212) 795-3197||restaurant|DelisSandwiches|/biz/polama-delicatessen-new-york|Washington Heights|10033|NY|667 W 177th StNew York, NY 10033|Manhattan|US|
New Peking Restaurant|(212) 942-7287||restaurant|Restaurants|/biz/new-peking-restaurant-new-york|Washington Heights|10040|NY|1614 Saint Nicholas AveNew York, NY 10040|Manhattan|US|
Restaurant Associates Catering|(212) 874-7905||restaurant|Restaurants|/biz/restaurant-associates-catering-new-york|Upper West Side|10023|NY|140 W 65th StreetNew York, NY 10023|Manhattan|US|
Colley Eugene|(212) 781-8555|2.0 star rating|restaurant|Restaurants|/biz/colley-eugene-new-york|Washington Heights|10032|NY|4036 BroadwayNew York, NY 10032|Manhattan|US|
Alawan Deli And Grocer|(347) 591-0601||restaurant|DelisSandwiches|/biz/alawan-deli-and-grocer-new-york|Washington Heights|10001|NY|804 E 180New York, NY 10001|Manhattan|US|
Merengue Restaurante|(212) 740-4155|5.0 star rating|restaurant|Restaurants|/biz/merengue-restaurante-new-york|Washington Heights|10032|NY|2102 Amsterdam AvenueNew York, NY 10032|Manhattan|US|
GB Pizzeria Restaurant|(212) 769-2627|2.0 star rating|restaurant|Pizza|/biz/gb-pizzeria-restaurant-new-york|Upper West Side|10024|NY|508 Columbus AveNew York, NY 10024|Manhattan|US|
Dougie Doug’s|(212) 928-2222||restaurant|Coffee & TeaSandwiches|/biz/dougie-dougs-manhattan|Washington Heights|10033|NY|501 W 184th StManhattan, NY 10033|Manhattan|US|
Deli Grocery|(212) 568-2520||restaurant|DelisSandwiches|/biz/deli-grocery-new-york-5|Washington Heights|10033|NY|177 Wadsworth Avenue # 18New York, NY 10033|Manhattan|US|
Restaurant Deluxe|(212) 543-9661||restaurant|Restaurants|/biz/restaurant-deluxe-new-york|Washington Heights|10040|NY|1626 Saint Nicholas AvenueNew York, NY 10040|Manhattan|US|
SamS Gourmet Deli|(347) 271-3318||restaurant|DelisSandwiches|/biz/sams-gourmet-deli-new-york|Washington Heights|10001|NY|688 E 187New York, NY 10001|Manhattan|US|
Santiago Deli|(212) 568-3130||restaurant|DelisSandwiches|/biz/santiago-deli-new-york-2|Washington Heights|10032|NY|1081 Saint Nicholas AveNew York, NY 10032|Manhattan|US|
Central Park Super Deli|(212) 877-2120||restaurant|Delis|/biz/central-park-super-deli-new-york|Upper West Side|10023|NY|50 W 72nd St Apt 812New York, NY 10023|Manhattan|US|
Bama Fish N Chips|(212) 281-7500||restaurant|Restaurants|/biz/bama-fish-n-chips-new-york|Washington Heights|10032|NY|1942 Amsterdam AveNew York, NY 10032|Manhattan|US|
Ou Yang|(212) 304-8984||restaurant|Chinese|/biz/ou-yang-new-york|Washington Heights|10040|NY|9 Nagle AvenueNew York, NY 10040|Manhattan|US|
McV Restaurant|(212) 665-9432||restaurant|Restaurants|/biz/mcv-restaurant-new-york|Upper West Side|10025|NY|710 Amsterdam Avenue BsmtNew York, NY 10025|Manhattan|US|
Santa Fe|(212) 724-0822|4.0 star rating|restaurant|Seafood|/biz/santa-fe-new-york|Upper West Side|10023|NY|72 W 69th StNew York, NY 10023|Manhattan|US|
Cafe Mozart|(212) 595-9797||restaurant|Cafes|/biz/cafe-mozart-new-york-2|Upper West Side|10024|NY|154 W 70th StNew York, NY 10024|Manhattan|US|
Jason’s Cafe|(212) 873-4766||restaurant|Restaurants|/biz/jasons-cafe-new-york|Upper West Side|10023|NY|240 W 73rd StreetNew York, NY 10023|Manhattan|US|
Biryani King Cart|||restaurant|Indian|/biz/biryani-king-cart-new-york|Upper West Side|10025|NY|95th St W End AveNew York, NY 10025|Manhattan|US|
Jaya Restaurant|(212) 927-1535||restaurant|Restaurants|/biz/jaya-restaurant-new-york|Washington Heights|10032|NY|79 Audubon AvenueNew York, NY 10032|Manhattan|US|
Tacos Mexican Food Products|(212) 740-2496||restaurant|Mexican|/biz/tacos-mexican-food-products-new-york|Washington Heights|10040|NY|1555 Saint Nicholas AvenueNew York, NY 10040|Manhattan|US|
Paul Saini Deli Inc|(212) 932-3030||restaurant|Delis|/biz/paul-saini-deli-inc-new-york|Upper West Side|10025|NY|730 Columbus AveNew York, NY 10025|Manhattan|US|
The Bagel Cafe|(212) 496-0632||restaurant|Cafes|/biz/the-bagel-cafe-new-york-2|Upper West Side|10024|NY|2393 BroadwayNew York, NY 10024|Manhattan|US|
594 Columbus Deli|(212) 877-1829||restaurant|Sandwiches|/biz/594-columbus-deli-new-york|Upper West Side|10024|NY|594 Columbus AveNew York, NY 10024|Manhattan|US|
Taco Express|||restaurant|MexicanEthnic Food|/biz/taco-express-new-york-4|Washington Heights|10032|NY|W 163st Amsterdam AveNew York, NY 10032|Manhattan|US|
Little Italy Pizza|(212) 787-6700||restaurant|Pizza|/biz/little-italy-pizza-new-york-21|Upper West Side|10025|NY|2476 BroadwayNew York, NY 10025|Manhattan|US|
Ivy’s Cook|(212) 787-0165|2.5 star rating|restaurant|Soul Food|/biz/ivys-cook-new-york|Upper West Side|10023|NY|154 W 72nd StNew York, NY 10023|Manhattan|US|
San Francisco Restaurant|(212) 568-4040||restaurant|DominicanSpanish|/biz/san-francisco-restaurant-new-york|Washington Heights|10032|NY|59 Audubon AveNew York, NY 10032|Manhattan|US|
Los Tres Milagros|(646) 590-2565||restaurant|Mexican|/biz/los-tres-milagros-new-york|Washington Heights|10033|NY|1530 St Nicholas AveNew York, NY 10033|Manhattan|US|
Mambi Restaurant|(212) 923-0234||restaurant|Restaurants|/biz/mambi-restaurant-new-york-2|Washington Heights|10033|NY|1446 Saint Nicholas AvenueNew York, NY 10033|Manhattan|US|
Popeyes|(212) 795-3614||restaurant|Chicken Wings|/biz/popeyes-new-york-11|Washington Heights|10040|NY|1627 Saint Nicholas AveNew York, NY 10040|Manhattan|US|
Maison Kayser|(212) 873-5900|3.5 star rating|restaurant|FrenchCafes|/biz/maison-kayser-new-york-18|Upper West Side|10024|NY|2161 BroadwayNew York, NY 10024|Manhattan|US|
DF Taco Bar|(917) 657-5227||restaurant|Mexican|/biz/df-taco-bar-new-york|Upper West Side|10024|NY|160 W 80th StNew York, NY 10024|Manhattan|US|
New Luck Garden Chinese Food|(212) 283-5533|2.0 star rating|restaurant|Chinese|/biz/new-luck-garden-chinese-food-new-york|Washington Heights|10032|NY|1954 Amsterdam AveNew York, NY 10032|Manhattan|US|
Aqua Marina Italian Cuisine|(212) 928-0070|3.0 star rating|restaurant|ItalianSeafood|/biz/aqua-marina-italian-cuisine-new-york-12|Washington Heights|10032|NY|4060 BroadwayNew York, NY 10032|Manhattan|US|
Genji Sushi Bar - Columbus Circle|(212) 823-9600||restaurant|Sushi Bars|/biz/genji-sushi-bar-columbus-circle-new-york|Upper West Side||NY|10 Columbus Cir, Ste SC101New York, NY|Manhattan|US|
WR cafe|(212) 567-4271||restaurant|Latin AmericanSandwiches|/biz/wr-cafe-manhattan|Washington Heights|10040|NY|11 Nagle AveManhattan, NY 10040|Manhattan|US|
New Jade Hous||2.0 star rating|restaurant|SzechuanCantonese|/biz/new-jade-hous-new-york|Washington Heights|10032|NY|2131 Amsterdam AveNew York, NY 10032|Manhattan|US|
Bonmi|(646) 524-6716|3.0 star rating|restaurant|VietnameseSandwiches|/biz/bonmi-new-york|Upper West Side|10023|NY|150 West 62nd StNew York, NY 10023|Manhattan|US|
Crown Fried Chicken|||restaurant|American (Traditional)|/biz/crown-fried-chicken-new-york-25|Washington Heights|10032|NY|2034 Amsterdam AveNew York, NY 10032|Manhattan|US|
Hang Lung Chinese Restaurant|(212) 568-5810||restaurant|Chinese|/biz/hang-lung-chinese-restaurant-new-york|Washington Heights|10040|NY|1614 Saint Nicholas AvenueNew York, NY 10040|Manhattan|US|
Andy’s Deli & Grocery|(212) 580-2892|4.0 star rating|restaurant|Delis|/biz/andys-deli-and-grocery-new-york-4|Upper West Side|10023|NY|295 Amsterdam AveNew York, NY 10023|Manhattan|US|
Argo Tea Cafe|||restaurant|CafesCoffee & Tea|/biz/argo-tea-cafe-queens|Upper West Side|11434|NY|72 St BroadwayQueens, NY 11434|Manhattan|US|
La Yola|(212) 740-9652||restaurant|Fast Food|/biz/la-yola-new-york|Washington Heights|10033|NY|500 W 178th StNew York, NY 10033|Manhattan|US|
Little Caeser’s Pizza||4.0 star rating|restaurant|PizzaFast Food|/biz/little-caesers-pizza-new-york|Washington Heights|10032|NY|3828 BroadwayNew York, NY 10032|Manhattan|US|
Silver Palace Chinese Restaurant|(212) 740-8000|4.0 star rating|restaurant|Chinese|/biz/silver-palace-chinese-restaurant-new-york|Washington Heights|10033|NY|1430 Saint Nicholas AvenueNew York, NY 10033|Manhattan|US|
Sunrise Deli|||restaurant|Delis|/biz/sunrise-deli-new-york-2|Washington Heights|10040|NY|1593 St. NicholasNew York, NY 10040|Manhattan|US|
Graffit|(646) 692-8762||restaurant|Spanish|/biz/graffit-new-york-2|Upper West Side|10023|NY|141 W 69th StNew York, NY 10023|Manhattan|US|
Andy’s Deli|(212) 787-5693|4.0 star rating|restaurant|Delis|/biz/andys-deli-new-york-2|Upper West Side|10024|NY|518 Amsterdam AveNew York, NY 10024|Manhattan|US|
Washington Heights Deli|(212) 781-3676||restaurant|DelisSandwiches|/biz/washington-heights-deli-new-york|Washington Heights|10032|NY|3842 BroadwayNew York, NY 10032|Manhattan|US|
Carmine’s Takeout|(212) 721-5493|1.0 star rating|restaurant|American (New)|/biz/carmines-takeout-new-york|Upper West Side|10024|NY|2450 BroadwayNew York, NY 10024|Manhattan|US|
Prime Burger|(212) 658-1833|1.0 star rating|restaurant|Burgers|/biz/prime-burger-new-york-2|Upper West Side|10024|NY|217 W 85th StNew York, NY 10024|Manhattan|US|
Fresco’s Pizzeria|(212) 740-2737|3.5 star rating|restaurant|Pizza|/biz/frescos-pizzeria-new-york|Washington Heights|10033|NY|804 W 187th StNew York, NY 10033|Manhattan|US|
Ella Kitchen & Bar|(929) 282-1633|5.0 star rating|restaurant|Tapas/Small PlatesAmerican (New)Mediterranean|/biz/ella-kitchen-and-bar-new-york-2|Upper West Side|10023|NY|249 Columbus AveNew York, NY 10023|Manhattan|US|
Joe’s|(646) 918-6510|5.0 star rating|restaurant|Cocktail BarsBurgers|/biz/joes-new-york|Upper West Side|10024|NY|480 Amsterdam AveNew York, NY 10024|Manhattan|US|
McDonalds|(212) 864-8138|2.0 star rating|restaurant|BurgersFast Food|/biz/mcdonalds-new-york-143|Upper West Side|10025|NY|2549 Broadway and 96th StNew York, NY 10025|Manhattan|US|
Buena Nutricion|(212) 942-1020||restaurant|American (New)|/biz/buena-nutricion-new-york|Washington Heights|10034|NY|54 Sherman AveNew York, NY 10034|Manhattan|US|
Soup Man|(212) 721-0745||restaurant|SaladFast FoodSandwiches|/biz/soup-man-new-york-12|Upper West Side|10024|NY|251 W 86th StNew York, NY 10024|Manhattan|US|
X Restaurant|(212) 874-7400||restaurant|Restaurants|/biz/x-restaurant-new-york|Upper West Side|10001|NY|Cor Bway & 88New York, NY 10001|Manhattan|US|
Angelina’s|||restaurant|Italian|/biz/angelinas-manhattan|Washington Heights|10040|NY|Hillside AveManhattan, NY 10040|Manhattan|US|
724 Gourmet Deli & Grocery|(212) 690-1751||restaurant|DelisSandwiches|/biz/724-gourmet-deli-and-grocery-new-york|Washington Heights|10032|NY|1961 Amsterdam AvenueNew York, NY 10032|Manhattan|US|
179 Station Deli Corp|(212) 568-2888||restaurant|DelisSandwiches|/biz/179-station-deli-corp-new-york|Washington Heights|10033|NY|4220 BroadwayNew York, NY 10033|Manhattan|US|
Abu Dhabi Restaurant & Hookah Lounge|(646) 351-6424||restaurant|Latin AmericanLoungesHookah Bars|/biz/abu-dhabi-restaurant-and-hookah-lounge-new-york|Washington Heights|10040|NY|151 Nagle AveNew York, NY 10040|Manhattan|US|
Lincoln Cafe|(212) 245-7812||restaurant|Cafes|/biz/lincoln-cafe-new-york-2|Upper West Side|10023|NY|1886 BroadwayNew York, NY 10023|Manhattan|US|
El Rey Del Bistec Y Caridad|(212) 927-9729|5.0 star rating|restaurant|Mexican|/biz/el-rey-del-bistec-y-caridad-new-york-2|Washington Heights|10033|NY|554 W 181st StNew York, NY 10033|Manhattan|US|
All American Burgers|(646) 761-0073|3.5 star rating|restaurant|BurgersFood Delivery Services|/biz/all-american-burgers-new-york|Upper West Side|10024|NY|2282 BroadwayNew York, NY 10024|Manhattan|US|
574 Gourmet Deli Inc|(212) 580-0208||restaurant|DelisSandwiches|/biz/574-gourmet-deli-inc-new-york|Upper West Side|10024|NY|574 Amsterdam AveNew York, NY 10024|Manhattan|US|
Food 01 Corporation|(212) 579-1145||restaurant|Restaurants|/biz/food-01-corporation-new-york|Upper West Side|10024|NY|519 Columbus AvenueNew York, NY 10024|Manhattan|US|
Restaurant Assoc At Ny State Theater|(212) 877-1652||restaurant|Restaurants|/biz/restaurant-assoc-at-ny-state-theater-new-york|Upper West Side|10023|NY|20 Lincoln Center PlzNew York, NY 10023|Manhattan|US|
Pizza Hut|(212) 928-1515||restaurant|Pizza|/biz/pizza-hut-new-york-14|Washington Heights|10033|NY|720 W 181st StNew York, NY 10033|Manhattan|US|
Lake Como Pizza|(212) 740-0110|2.0 star rating|restaurant|PizzaKosher|/biz/lake-como-pizza-new-york|Washington Heights|10033|NY|2549 Amsterdam AveNew York, NY 10033|Manhattan|US|
La Caridad # 2 Restaurant|(212) 923-6882||restaurant|Restaurants|/biz/la-caridad-2-restaurant-new-york|Washington Heights|10032|NY|2092 Amsterdam AvenueNew York, NY 10032|Manhattan|US|
Singluck Kitchen|(212) 690-4881||restaurant|Restaurants|/biz/singluck-kitchen-new-york|Washington Heights|10032|NY|3783A BroadwayNew York, NY 10032|Manhattan|US|
Red Snapper Thai Grill|(212) 579-7907||restaurant|Restaurants|/biz/red-snapper-thai-grill-new-york|Upper West Side|10024|NY|494 Amsterdam AvenueNew York, NY 10024|Manhattan|US|
La Plaza|(212) 928-6811||restaurant|Restaurants|/biz/la-plaza-new-york|Washington Heights|10033|NY|416 Audubon AvenueNew York, NY 10033|Manhattan|US|
College Board|(212) 315-4990||restaurant|Delis|/biz/college-board-new-york|Upper West Side|10023|NY|45 Columbus AveNew York, NY 10023|Manhattan|US|
Little Caesars|||restaurant|PizzaFast Food|/biz/little-caesars-new-york-9|Washington Heights|10036|NY|3831 BroadwayNew York, NY 10036|Manhattan|US|
Zuppe|||restaurant|Sushi BarsVegetarianSoup|/biz/zuppe-new-york|Upper West Side|10023|NY|230 W 76th StNew York, NY 10023|Manhattan|US|
Subway|(212) 724-3700|5.0 star rating|restaurant|SandwichesFast Food|/biz/subway-new-york-100|Upper West Side|10024|NY|594 Amsterdam AveNew York, NY 10024|Manhattan|US|
Mirabelle|||restaurant|French|/biz/mirabelle-new-york|Upper West Side||NY|86th StNew York, NY|Manhattan|US|
Community Works|(212) 459-1854||restaurant|Pizza|/biz/community-works-new-york|Upper West Side|10023|NY|55 W End AvenueNew York, NY 10023|Manhattan|US|
Bravo Pizza|(212) 769-2627|3.5 star rating|restaurant|Pizza|/biz/bravo-pizza-new-york-8|Upper West Side|10024|NY|528 Columbus AveNew York, NY 10024|Manhattan|US|
Caribiner Producers|(212) 265-3760||restaurant|Restaurants|/biz/caribiner-producers-new-york|Upper West Side|10023|NY|16 W 61st StreetNew York, NY 10023|Manhattan|US|
Big Apple|(212) 222-6511|2.0 star rating|restaurant|Chinese|/biz/big-apple-new-york-7|Upper West Side|10025|NY|721 Columbus AveNew York, NY 10025|Manhattan|US|
Benny’s N Y|(212) 874-3032||restaurant|Restaurants|/biz/bennys-n-y-new-york|Upper West Side|10023|NY|321 Amsterdam AvenueNew York, NY 10023|Manhattan|US|
Hilltop Perk|||restaurant|Sushi BarsCafesCoffee & Tea|/biz/hilltop-perk-new-york|Washington Heights|10032|NY|701 W 168th StNew York, NY 10032|Manhattan|US|
Cabrini Grocery|(212) 740-8025||restaurant|Delis|/biz/cabrini-grocery-new-york|Washington Heights|10033|NY|71 Cabrini BlvdNew York, NY 10033|Manhattan|US|
The Grand Tier Restaurant|(212) 799-3400|3.5 star rating|restaurant|American (New)|/biz/the-grand-tier-restaurant-new-york-3|Upper West Side|10023|NY|70 Lincoln Center PlzNew York, NY 10023|Manhattan|US|
Kennedy’s Chicken & Grill|(212) 568-3834|1.0 star rating|restaurant|Chicken Wings|/biz/kennedys-chicken-and-grill-new-york|Washington Heights|10032|NY|2083 Amsterdam AveNew York, NY 10032|Manhattan|US|
Oliva Restaurante|(952) 521-4290||restaurant|American (New)|/biz/oliva-restaurante-nerja|Upper West Side|29780|NY|Pintada 7Nerja, SP 29780|Manhattan|US|
Puerto Plata Deli|(212) 740-3354||restaurant|DelisSandwiches|/biz/puerto-plata-deli-new-york|Washington Heights|10033|NY|1418 Saint Nicholas AveNew York, NY 10033|Manhattan|US|
88 Gourmet Deli||3.0 star rating|restaurant|DelisSandwiches|/biz/88-gourmet-deli-new-york-2|Upper West Side|10024|NY|574 AmsterdamNew York, NY 10024|Manhattan|US|
B B Q|(212) 873-2004||restaurant|Restaurants|/biz/b-b-q-new-york|Upper West Side|10023|NY|27 W 72nd StreetNew York, NY 10023|Manhattan|US|
Delico|(212) 721-5052||restaurant|DelisSandwiches|/biz/delico-new-york|Upper West Side|10023|NY|322 Columbus AvenueNew York, NY 10023|Manhattan|US|
Ayyy Restaurant Corporation|(212) 721-4760||restaurant|Restaurants|/biz/ayyy-restaurant-corporation-new-york|Upper West Side|10024|NY|600 Columbus AvenueNew York, NY 10024|Manhattan|US|
Dougie’s Bar-B-Que & Grill|(212) 724-2222|3.0 star rating|restaurant|Barbeque|/biz/dougies-bar-b-que-and-grill-new-york|Upper West Side|10023|NY|247 W 72nd StNew York, NY 10023|Manhattan|US|
Strand Diner|(212) 865-0500|1.5 star rating|restaurant|Diners|/biz/strand-diner-new-york|Upper West Side|10025|NY|208 W 96th StNew York, NY 10025|Manhattan|US|
Vive La Crepe|(212) 933-4342|4.0 star rating|restaurant|DessertsCreperiesFrench|/biz/vive-la-crepe-new-york-9|Upper West Side|10023|NY|532 Columbus AveNew York, NY 10023|Manhattan|US|
Mary Natural Juice & Cafeteria Shop|(212) 927-1979||restaurant|SandwichesJuice Bars & Smoothies|/biz/mary-natural-juice-and-cafeteria-shop-manhattan|Washington Heights|10040|NY|1585 St. Nicholas AveManhattan, NY 10040|Manhattan|US|
Dean’s Pizzeria|(212) 875-1100||restaurant|ItalianPizza|/biz/deans-pizzeria-new-york|Upper West Side|10024|NY|215 W 85th StNew York, NY 10024|Manhattan|US|
Grilled Cheeses|(617) 775-4048||restaurant|American (New)|/biz/grilled-cheeses-new-york|Upper West Side|10024|NY|219 W 81st StNew York, NY 10024|Manhattan|US|
Jade Garden|(212) 795-0556|2.5 star rating|restaurant|Chinese|/biz/jade-garden-new-york-3|Washington Heights|10032|NY|4028 BroadwayNew York, NY 10032|Manhattan|US|
Grapevine Deli|(212) 579-3183||restaurant|Delis|/biz/grapevine-deli-new-york|Upper West Side|10024|NY|200 W 88th StNew York, NY 10024|Manhattan|US|
Saigon Cafe|(212) 721-0566|3.0 star rating|restaurant|VietnameseJapanese|/biz/saigon-cafe-new-york|Upper West Side|10024|NY|612 Amerstdam AveNew York, NY 10024|Manhattan|US|
Maple Thai & Chinese Cuisine|(212) 496-8461|1.0 star rating|restaurant|ChineseThai|/biz/maple-thai-and-chinese-cuisine-manhattan|Upper West Side|10023|NY|251 W 72nd StManhattan, NY 10023|Manhattan|US|
Mitsui Sushi|(212) 222-6542|2.0 star rating|restaurant|American (New)Sushi Bars|/biz/mitsui-sushi-manhattan|Upper West Side|10025|NY|721 Columbus AveManhattan, NY 10025|Manhattan|US|
Pie Pie Pizza|(212) 927-0282|3.5 star rating|restaurant|Pizza|/biz/pie-pie-pizza-new-york-2|Washington Heights|10040|NY|1593 St. Nicholas AveNew York, NY 10040|Manhattan|US|
Walfgang Steakhouse|||restaurant|American (New)|/biz/walfgang-steakhouse-manhattan|Upper West Side||NY|Manhattan, NY|Manhattan|US|
Subway|(212) 833-0917|2.0 star rating|restaurant|SandwichesFast Food|/biz/subway-new-york-339|Washington Heights|10032|NY|3795 BroadwayNew York, NY 10032|Manhattan|US|
Thalia Caf|(212) 864-1414||restaurant|Cafes|/biz/thalia-caf-new-york-2|Upper West Side|10025|NY|2537 BroadwayNew York, NY 10025|Manhattan|US|
Thai Nam|(212) 837-1428|1.5 star rating|restaurant|Thai|/biz/thai-nam-new-york|Upper West Side|10024|NY|424 Amsterdam AveNew York, NY 10024|Manhattan|US|
96 Rose Deli & Grocery|(212) 222-6706||restaurant|DelisSandwiches|/biz/96-rose-deli-and-grocery-new-york|Upper West Side|10025|NY|104 W 96th StreetNew York, NY 10025|Manhattan|US|
Halal Cart|||restaurant|Halal|/biz/halal-cart-manhattan-14|Upper West Side|10024|NY|77th and BroadwayManhattan, NY 10024|Manhattan|US|
The Overlook Cafe|(571) 282-1650||restaurant|Cafes|/biz/the-overlook-cafe-new-york|Washington Heights|10032|NY|84 BroadwayNew York, NY 10032|Manhattan|US|
I Love N Y Pizza|(212) 368-2300||restaurant|Pizza|/biz/i-love-n-y-pizza-new-york|Washington Heights, Harlem|10032|NY|900 Saint Nicholas AvenueNew York, NY 10032|Manhattan|US|
Caridad Express Restaurant|(212) 927-9729|1.5 star rating|restaurant|Caribbean|/biz/caridad-express-restaurant-manhattan|Washington Heights|10033|NY|554 W 181st StManhattan, NY 10033|Manhattan|US|
Subway|(212) 740-9180|1.5 star rating|restaurant|SandwichesFast Food|/biz/subway-new-york-137|Washington Heights|10032|NY|3920 BroadwayNew York, NY 10032|Manhattan|US|
