name|phone num|rating|primary industry|genre|url|city|zipcode|state|address|borough|country|address remark
The Good Fork|(718) 643-6636|4.0 star rating|restaurant|American (New)|/biz/the-good-fork-brooklyn|Red Hook|11231|NY|391 Van Brunt StBrooklyn, NY 11231|Brooklyn|US|
J’eatjet?|(347) 227-7410|4.5 star rating|restaurant|Gastropubs|/biz/jeatjet-brooklyn|South Slope|11215|NY|685 5th AveBrooklyn, NY 11215|Brooklyn|US|
Cow & Clover|(718) 782-8810|4.0 star rating|restaurant|American (New)|/biz/cow-and-clover-brooklyn-2|Williamsburg - South Side|11249|NY|291 Kent AveBrooklyn, NY 11249|Brooklyn|US|
Pizza N’ Chicken Masters|(718) 339-3258|4.0 star rating|restaurant|Chicken WingsPizza|/biz/pizza-n-chicken-masters-brooklyn|Gravesend, Midwood|11223|NY|1101 Ave UBrooklyn, NY 11223|Brooklyn|US|
Pizza Planet|(718) 692-2800||restaurant|Pizza|/biz/pizza-planet-brooklyn|Midwood|11230|NY|1539 E 12th StBrooklyn, NY 11230|Brooklyn|US|
Flatbush Kosher Take Home Foods|(718) 252-8888||restaurant|American (New)|/biz/flatbush-kosher-take-home-foods-brooklyn|Midwood|11230|NY|1383 Coney Island AveBrooklyn, NY 11230|Brooklyn|US|
Loma Restaurant|(347) 435-0075||restaurant|Spanish|/biz/loma-restaurant-east-new-york|New Lots|11207|NY|754 New Lots AveEast New York, NY 11207|Brooklyn|US|
Rose Deli & Grocery|||restaurant|DelisGrocery|/biz/rose-deli-and-grocery-brooklyn|Midwood, Sheepshead Bay|11229|NY|2115 Ave UBrooklyn, NY 11229|Brooklyn|US|
Kosher Creperie|(347) 713-8077|3.5 star rating|restaurant|Kosher|/biz/kosher-creperie-brooklyn|Midwood|11230|NY|992 E 15th StBrooklyn, NY 11230|Brooklyn|US|
Wireless Management|(718) 368-3000||restaurant|Mobile PhonesRestaurants|/biz/wireless-management-brooklyn|Midwood, Sheepshead Bay|11229|NY|1621 Avenue UBrooklyn, NY 11229|Brooklyn|US|
Power Grill Gourmet Health Food Restaurant|(718) 743-2949||restaurant|Restaurants|/biz/power-grill-gourmet-health-food-restaurant-brooklyn|Midwood, Sheepshead Bay|11229|NY|2706 Avenue UBrooklyn, NY 11229|Brooklyn|US|
3 Star Restaurant|(718) 336-4195||restaurant|Restaurants|/biz/3-star-restaurant-brooklyn-2|Midwood, Sheepshead Bay|11229|NY|1611 Avenue UBrooklyn, NY 11229|Brooklyn|US|
Athens Restaurant|(718) 339-7327||restaurant|Restaurants|/biz/athens-restaurant-brooklyn|Midwood|11229|NY|1409 Kings HwyBrooklyn, NY 11229|Brooklyn|US|
8 Street Mini Market|(718) 768-8597||restaurant|DelisSandwiches|/biz/8-street-mini-market-brooklyn|Park Slope|11215|NY|484 8th StreetBrooklyn, NY 11215|Brooklyn|US|
Cafe Cafe Llc|(718) 339-5380|4.0 star rating|restaurant|Restaurants|/biz/cafe-cafe-llc-brooklyn|Midwood, Ocean Parkway|11230|NY|1906 Coney Island AveBrooklyn, NY 11230|Brooklyn|US|
Yum Yummy Chinese Restaurant|(718) 376-6688||restaurant|Chinese|/biz/yum-yummy-chinese-restaurant-brooklyn-2|Midwood|11229|NY|1624A E 16th StBrooklyn, NY 11229|Brooklyn|US|
China Wok Chinese Restaurant|(718) 209-2111||restaurant|Chinese|/biz/china-wok-chinese-restaurant-brooklyn-2|Paedergat Basin|11236|NY|7902 Flatlands AveBrooklyn, NY 11236|Brooklyn|US|
Little Italy Pizza|(718) 258-1616|4.5 star rating|restaurant|Pizza|/biz/little-italy-pizza-brooklyn|Mill Basin|11234|NY|5011 Avenue NBrooklyn, NY 11234|Brooklyn|US|
Pad Thai Thai Cuisine|(718) 369-1026|3.0 star rating|restaurant|Thai|/biz/pad-thai-thai-cuisine-brooklyn|Park Slope|11215|NY|296 5th AveBrooklyn, NY 11215|Brooklyn|US|
Golden Chop Sticks Restaurant|(718) 375-8340||restaurant|Restaurants|/biz/golden-chop-sticks-restaurant-brooklyn|Midwood|11230|NY|1986 Ocean AvenueBrooklyn, NY 11230|Brooklyn|US|
Paradise Glatt Kosher Caterers|(718) 627-0072|3.0 star rating|restaurant|Restaurants|/biz/paradise-glatt-kosher-caterers-brooklyn|Midwood|11230|NY|1426 Elm AvenueBrooklyn, NY 11230|Brooklyn|US|
Deli Grocery|||restaurant|Delis|/biz/deli-grocery-brooklyn-8|Prospect Heights|11238|NY|67 Underhill AveBrooklyn, NY 11238|Brooklyn|US|
L.A. Burrito III|(718) 484-3615|3.0 star rating|restaurant|SaladBreakfast & Brunch|/biz/l-a-burrito-iii-brooklyn-7|Prospect Heights|11238|NY|43 Underhill AveBrooklyn, NY 11238|Brooklyn|US|
Ukraina Deli|||restaurant|Delis|/biz/ukraina-deli-brooklyn|Midwood||NY|Ave JBrooklyn, NY|Brooklyn|US|
Famous Turkish Gyro|(718) 998-9848||restaurant|TurkishHalal|/biz/famous-turkish-gyro-brooklyn|Midwood|11230|NY|1915 Coney Island AveBrooklyn, NY 11230|Brooklyn|US|
Kazimir’s Restaurant|(718) 382-3300||restaurant|Restaurants|/biz/kazimirs-restaurant-brooklyn|Gravesend, Midwood|11223|NY|2402 Coney Island AvenueBrooklyn, NY 11223|Brooklyn|US|
Xo Express|(718) 645-2299|3.5 star rating|restaurant|American (New)|/biz/xo-express-brooklyn|Gravesend, Midwood|11223|NY|906 Kings HwyBrooklyn, NY 11223|Brooklyn|US|
Top China|(718) 951-0881|5.0 star rating|restaurant|Chinese|/biz/top-china-brooklyn|Mill Basin|11234|NY|4710 Avenue NBrooklyn, NY 11234|Brooklyn|US|
Pique Nique Sur Demande|(347) 492-7070||restaurant|Sandwiches|/biz/pique-nique-sur-demande-brooklyn|Midwood, Ocean Parkway|11230|NY|1013 Ave MBrooklyn, NY 11230|Brooklyn|US|
Empire Kitchen|(718) 398-2675||restaurant|Chinese|/biz/empire-kitchen-brooklyn-2|Park Slope|11215|NY|218 5th AveBrooklyn, NY 11215|Brooklyn|US|
Friendlys Deli|(718) 421-8684||restaurant|Delis|/biz/friendlys-deli-brooklyn|Mill Basin|11234|NY|4802 Avenue NBrooklyn, NY 11234|Brooklyn|US|
Chodosh Pizza Shop Restaurant & Dairy|(718) 677-7788||restaurant|Pizza|/biz/chodosh-pizza-shop-restaurant-and-dairy-brooklyn|Midwood|11230|NY|1919 Avenue MBrooklyn, NY 11230|Brooklyn|US|
Yun Kee Restaurant|(718) 627-0072||restaurant|Restaurants|/biz/yun-kee-restaurant-brooklyn|Midwood|11230|NY|1426 Elm AveBrooklyn, NY 11230|Brooklyn|US|
Capripis International Inc|(718) 253-5058||restaurant|DelisSandwiches|/biz/capripis-international-inc-brooklyn|Midwood|11210|NY|2917 Avenue NBrooklyn, NY 11210|Brooklyn|US|
Traditions Eatery||3.0 star rating|restaurant|Kosher|/biz/traditions-eatery-gravesend|Gravesend, Midwood|11223|NY|543 Kings HwyGravesend, NY 11223|Brooklyn|US|
Mamash Kebab Galt Kosher Restaurant|(718) 375-3222|1.0 star rating|restaurant|Kosher|/biz/mamash-kebab-galt-kosher-restaurant-brooklyn|Midwood|11230|NY|1827 Coney Island AveBrooklyn, NY 11230|Brooklyn|US|
Jamie’s Deli|(718) 648-5069||restaurant|Delis|/biz/jamies-deli-brooklyn|Midwood, Sheepshead Bay|11229|NY|2815 Avenue UBrooklyn, NY 11229|Brooklyn|US|
Chinese American Planning Counsel|(718) 627-6373||restaurant|LawyersChinese|/biz/chinese-american-planning-counsel-brooklyn-2|Midwood|11229|NY|1970 Homecrest AvenueBrooklyn, NY 11229|Brooklyn|US|
Brothers International Food|(718) 382-4537||restaurant|DelisSandwiches|/biz/brothers-international-food-brooklyn|Midwood|11229|NY|1663 E 13th StBrooklyn, NY 11229|Brooklyn|US|
Vitales Bagels & Deli|(718) 998-7728||restaurant|Delis|/biz/vitales-bagels-and-deli-brooklyn|Gravesend, Bensonhurst, Midwood|11223|NY|397 Avenue PBrooklyn, NY 11223|Brooklyn|US|
Jack Glatt Kosher|(718) 382-4898||restaurant|Restaurants|/biz/jack-glatt-kosher-brooklyn|Gravesend, Midwood|11223|NY|936 Kings HwyBrooklyn, NY 11223|Brooklyn|US|
Dimos Inc|(718) 375-6525|3.5 star rating|restaurant|Restaurants|/biz/dimos-inc-brooklyn|Gravesend, Midwood|11223|NY|2012 Coney Island AveBrooklyn, NY 11223|Brooklyn|US|
Cachet Glatt Kosher Restaurant|(718) 336-8600||restaurant|Restaurants|/biz/cachet-glatt-kosher-restaurant-brooklyn|Gravesend, Midwood|11223|NY|815 Kings HwyBrooklyn, NY 11223|Brooklyn|US|
King Kong Chinese Restaurant|(718) 398-3638||restaurant|Chinese|/biz/king-kong-chinese-restaurant-brooklyn-2|Prospect Heights|11217|NY|66 6th AvenueBrooklyn, NY 11217|Brooklyn|US|
A and Z Grocery Store|(718) 272-7227||restaurant|Delis|/biz/a-and-z-grocery-store-brooklyn|New Lots|11207|NY|485 New Lots AveBrooklyn, NY 11207|Brooklyn|US|
Right Way III Grocery|(718) 649-7299||restaurant|DelisSandwiches|/biz/right-way-iii-grocery-brooklyn|New Lots|11207|NY|485 New Lots AvenueBrooklyn, NY 11207|Brooklyn|US|
Sushi Express|(718) 998-8858||restaurant|Sushi Bars|/biz/sushi-express-brooklyn|Midwood, Sheepshead Bay|11229|NY|2102 E 15th StBrooklyn, NY 11229|Brooklyn|US|
Fresco Tortillas|(718) 832-4500|4.0 star rating|restaurant|Mexican|/biz/fresco-tortillas-brooklyn-3|Park Slope|11215|NY|437 5th AveBrooklyn, NY 11215|Brooklyn|US|
Samtel Holdings|(718) 763-2960||restaurant|Restaurants|/biz/samtel-holdings-brooklyn|Paedergat Basin|11236|NY|8007 Flatlands AvenueBrooklyn, NY 11236|Brooklyn|US|
Avenue N Deli|(718) 763-8900||restaurant|CaterersSandwichesDelis|/biz/avenue-n-deli-brooklyn|Mill Basin|11234|NY|5914 Avenue NBrooklyn, NY 11234|Brooklyn|US|
Home Image the|(718) 951-9032||restaurant|Delis|/biz/home-image-the-brooklyn|Midwood|11230|NY|1815 Avenue MBrooklyn, NY 11230|Brooklyn|US|
Bon Appetite|(718) 258-4888||restaurant|Italian|/biz/bon-appetite-brooklyn-2|Midwood, Ocean Parkway|11230|NY|1568 Coney Island AveBrooklyn, NY 11230|Brooklyn|US|
David’s K Deli|||restaurant|DelisKosher|/biz/davids-k-deli-prospect-heights|Prospect Heights|11217|NY|620 Atlantic AveProspect Heights, NY 11217|Brooklyn|US|
Williams’ Deli|(718) 927-9508||restaurant|DelisSandwiches|/biz/williams-deli-brooklyn|New Lots|11208|NY|860 New Lots AveBrooklyn, NY 11208|Brooklyn|US|
Falafel Stop|(718) 942-4119||restaurant|Falafel|/biz/falafel-stop-brooklyn|Midwood|11230|NY|1523 Avenue JBrooklyn, NY 11230|Brooklyn|US|
Women’s Kosher Gym Of Brooklyn|(718) 645-0592||restaurant|KosherTrainers|/biz/womens-kosher-gym-of-brooklyn-brooklyn-2|Midwood|11230|NY|1797 Coney Island AveBrooklyn, NY 11230|Brooklyn|US|
King of Latvia Delicatessen Inc|(718) 382-5636||restaurant|Delis|/biz/king-of-latvia-delicatessen-inc-brooklyn|Midwood, Sheepshead Bay|11229|NY|1301 Avenue UBrooklyn, NY 11229|Brooklyn|US|
Kuni Japanese Restaurant|(212) 576-2988||restaurant|Japanese|/biz/kuni-japanese-restaurant-brooklyn|Midwood, Sheepshead Bay|11229|NY|2505 Avenue UBrooklyn, NY 11229|Brooklyn|US|
Around the Clock Deli & Grocery|(718) 230-0146||restaurant|Delis|/biz/around-the-clock-deli-and-grocery-brooklyn|Park Slope|11217|NY|133 6th AveBrooklyn, NY 11217|Brooklyn|US|
Bamboo Gardens|(718) 375-8501|2.0 star rating|restaurant|Restaurants|/biz/bamboo-gardens-brooklyn|Gravesend, Midwood|11223|NY|904 Kings HwyBrooklyn, NY 11223|Brooklyn|US|
Wing Hing Seafood Restaurant|(718) 998-0360||restaurant|SeafoodChinese|/biz/wing-hing-seafood-restaurant-sheepshead-bay|Midwood, Sheepshead Bay|11229|NY|1217 Ave USheepshead Bay, NY 11229|Brooklyn|US|
One Stop Shop Chickens|(718) 645-6940||restaurant|Chicken Wings|/biz/one-stop-shop-chickens-brooklyn|Bensonhurst, Midwood, Ocean Parkway|11230|NY|1601 McDonald AveBrooklyn, NY 11230|Brooklyn|US|
China Mehadrin|(718) 677-5536||restaurant|Chinese|/biz/china-mehadrin-brooklyn-2|Midwood|11230|NY|1202 Avenue JBrooklyn, NY 11230|Brooklyn|US|
Kosher Bagel Shop|(718) 871-0200||restaurant|KosherCaterers|/biz/kosher-bagel-shop-brooklyn|Midwood|11230|NY|1102 Ave LBrooklyn, NY 11230|Brooklyn|US|
Halal Food Cart|||restaurant|Egyptian|/biz/halal-food-cart-new-york-7|Park Slope, South Slope|11215|NY|5th Ave and 9th StNew York, NY 11215|Brooklyn|US|
Simsim Restaurant|(718) 676-5335|3.5 star rating|restaurant|Restaurants|/biz/simsim-restaurant-brooklyn|Gravesend, Midwood|11223|NY|2334 Coney Island AveBrooklyn, NY 11223|Brooklyn|US|
Hendel Prods|(718) 382-5300||restaurant|Restaurants|/biz/hendel-prods-brooklyn|Midwood|11229|NY|1607 Kings HwyBrooklyn, NY 11229|Brooklyn|US|
Estihana Express|(718) 645-0717||restaurant|Restaurants|/biz/estihana-express-brooklyn|Gravesend, Midwood|11223|NY|819 Kings HwyBrooklyn, NY 11223|Brooklyn|US|
Y & B Deli and Grocery|(718) 230-7553|2.5 star rating|restaurant|Delis|/biz/y-and-b-deli-and-grocery-brooklyn|Park Slope|11217|NY|80 7th AveBrooklyn, NY 11217|Brooklyn|US|
Crown Fried Chicken|(718) 649-6444||restaurant|Chicken Wings|/biz/crown-fried-chicken-brooklyn-37|New Lots|11207|NY|417 New Lots AveBrooklyn, NY 11207|Brooklyn|US|
Livonia Deli & Grocery|(718) 922-4614||restaurant|Restaurants|/biz/livonia-deli-and-grocery-brooklyn|New Lots|11207|NY|909 Livonia AvenueBrooklyn, NY 11207|Brooklyn|US|
Santiago Deli|(718) 342-0739||restaurant|DelisSandwiches|/biz/santiago-deli-brooklyn|New Lots|11207|NY|140 Wortman AveBrooklyn, NY 11207|Brooklyn|US|
Mawule Jobe Simon|(718) 622-4013|2.0 star rating|restaurant|Delis|/biz/mawule-jobe-simon-brooklyn|Prospect Heights|11217|NY|333 Flatbush AveBrooklyn, NY 11217|Brooklyn|US|
Canteen Delicatessen and Cafe|(718) 789-2133|3.5 star rating|restaurant|CafesDelisBreakfast & Brunch|/biz/canteen-delicatessen-and-cafe-brooklyn-2|Park Slope, Boerum Hill, Gowanus|11217|NY|57 4th AveBrooklyn, NY 11217|Brooklyn|US|
King Wok|(718) 638-7308||restaurant|Chinese|/biz/king-wok-brooklyn-2|Prospect Heights|11238|NY|347 Flatbush AveBrooklyn, NY 11238|Brooklyn|US|
Shun Cheng Restaurant|(718) 398-8888||restaurant|Restaurants|/biz/shun-cheng-restaurant-brooklyn|Park Slope|11215|NY|218 5th AvenueBrooklyn, NY 11215|Brooklyn|US|
F Ava|(718) 788-2756||restaurant|Restaurants|/biz/f-ava-brooklyn|Park Slope, South Slope|11215|NY|444 9th StreetBrooklyn, NY 11215|Brooklyn|US|
499 Restaurant|(718) 788-9263||restaurant|Restaurants|/biz/499-restaurant-brooklyn|Park Slope, South Slope|11215|NY|499 5th AvenueBrooklyn, NY 11215|Brooklyn|US|
Crown Fried Chicken|(718) 495-5001||restaurant|Chicken Wings|/biz/crown-fried-chicken-brooklyn-26|Ocean Hill|11233|NY|2214 Fulton StBrooklyn, NY 11233|Brooklyn|US|
Mama K Restaurant|(718) 272-0189||restaurant|Restaurants|/biz/mama-k-restaurant-brooklyn|New Lots|11207|NY|517 Stanley AveBrooklyn, NY 11207|Brooklyn|US|
Marianna’s Pizza|(718) 377-7200||restaurant|Pizza|/biz/mariannas-pizza-brooklyn|Mill Basin|11234|NY|4602 Avenue NBrooklyn, NY 11234|Brooklyn|US|
Empire Pizza|(718) 649-5022|4.5 star rating|restaurant|Pizza|/biz/empire-pizza-brooklyn|New Lots|11207|NY|817 Van Siclen AveBrooklyn, NY 11207|Brooklyn|US|
China Dragon|(718) 342-7487|4.0 star rating|restaurant|Chinese|/biz/china-dragon-brooklyn-2|New Lots|11207|NY|407 New Lots AveBrooklyn, NY 11207|Brooklyn|US|
Sal’s Pizza|(718) 222-3708||restaurant|Pizza|/biz/sals-pizza-brooklyn|Park Slope, Boerum Hill|11217|NY|44 4th AveBrooklyn, NY 11217|Brooklyn|US|
McDonald’s|||restaurant|Fast FoodBurgers|/biz/mcdonalds-brooklyn-71|Mill Basin|11234|NY|5407 Kings PlzBrooklyn, NY 11234|Brooklyn|US|
US Wholsale|(718) 686-6677||restaurant|Restaurants|/biz/us-wholsale-brooklyn|Ocean Parkway|11230|NY|991 McDonald AvenueBrooklyn, NY 11230|Brooklyn|US|
Subway|||restaurant|SandwichesFast Food|/biz/subway-new-york-301|Midwood, Ocean Parkway|11230|NY|1345 E 4th StNew York, NY 11230|Brooklyn|US|
Henry’s Delicatessen|(718) 375-8580||restaurant|Delis|/biz/henrys-delicatessen-brooklyn|Midwood|11229|NY|2921 Avenue SBrooklyn, NY 11229|Brooklyn|US|
Kings Highway Donuts|(718) 998-2632||restaurant|Restaurants|/biz/kings-highway-donuts-brooklyn|Midwood|11229|NY|1422 Kings HwyBrooklyn, NY 11229|Brooklyn|US|
Moulin Rouje Cafe|(347) 673-7254||restaurant|Cafes|/biz/moulin-rouje-cafe-brooklyn|Midwood, Ocean Parkway|11230|NY|1924 Coney Island AveBrooklyn, NY 11230|Brooklyn|US|
Get Fresh Table and Market|(718) 360-8469|4.0 star rating|restaurant|Mexican|/biz/get-fresh-table-and-market-brooklyn-2|Park Slope|11215|NY|370 5th AveBrooklyn, NY 11215|Brooklyn|US|
Matias Grocery|(718) 495-4907||restaurant|DelisSandwiches|/biz/matias-grocery-brooklyn|Ocean Hill|11233|NY|1895 Eastern ParkwayBrooklyn, NY 11233|Brooklyn|US|
Sandy’s Deli|(718) 230-8282|3.5 star rating|restaurant|Delis|/biz/sandys-deli-brooklyn|Park Slope, Gowanus|11217|NY|97 4th AveBrooklyn, NY 11217|Brooklyn|US|
Shalom’s Kosher Pizza & Falafel|(718) 339-7884||restaurant|Falafel|/biz/shaloms-kosher-pizza-and-falafel-brooklyn|Midwood|11229|NY|1621 Kings HwyBrooklyn, NY 11229|Brooklyn|US|
La Trattoria|(718) 788-8893|3.0 star rating|restaurant|Pizza|/biz/la-trattoria-brooklyn|Park Slope|11215|NY|412 5th AveBrooklyn, NY 11215|Brooklyn|US|
Panda Restaurant|(718) 339-4843||restaurant|Restaurants|/biz/panda-restaurant-brooklyn|Midwood|11229|NY|2948 Avenue SBrooklyn, NY 11229|Brooklyn|US|
Agnanti|(718) 833-7033|3.5 star rating|restaurant|American (New)|/biz/agnanti-brooklyn-3|Park Slope|11217|NY|78 5th AveBrooklyn, NY 11217|Brooklyn|US|
Eric’s Gourmet Kitchen|(718) 555-5555||restaurant|Soul FoodItalianModern European|/biz/erics-gourmet-kitchen-new-york|Midwood|11230|NY|1570 E 18th StNew York, NY 11230|Brooklyn|US|
Hayshi Ya|(718) 998-8882||restaurant|Restaurants|/biz/hayshi-ya-brooklyn|Midwood|11229|NY|1519 Kings HwyBrooklyn, NY 11229|Brooklyn|US|
McKenzie Jerkin Chicken|(347) 365-5520||restaurant|Chicken Wings|/biz/mckenzie-jerkin-chicken-brooklyn|New Lots|11207|NY|833 Van Siclen AveBrooklyn, NY 11207|Brooklyn|US|
Dean Stop Deli|(718) 596-7586||restaurant|Delis|/biz/dean-stop-deli-brooklyn|Park Slope, Boerum Hill|11217|NY|52 4th AveBrooklyn, NY 11217|Brooklyn|US|
Golden Deli|(718) 398-6516||restaurant|Delis|/biz/golden-deli-brooklyn|Park Slope, Prospect Heights|11217|NY|276 Flatbush AveBrooklyn, NY 11217|Brooklyn|US|
552 Vanderbilt Av Corporation|(718) 398-4236||restaurant|Restaurants|/biz/552-vanderbilt-av-corporation-brooklyn|Prospect Heights|11238|NY|552 Vanderbilt AvenueBrooklyn, NY 11238|Brooklyn|US|
Kfh Fried Chicken|(718) 257-6800||restaurant|American (New)|/biz/kfh-fried-chicken-brooklyn|New Lots|11207|NY|2106 Linden BlvdBrooklyn, NY 11207|Brooklyn|US|
My Kitchen Healthy Food|(718) 677-9812|1.0 star rating|restaurant|Restaurants|/biz/my-kitchen-healthy-food-brooklyn|Mill Basin|11234|NY|5100 Kings PlzBrooklyn, NY 11234|Brooklyn|US|
Jem Group Atm Inc|(718) 342-7940||restaurant|DelisSandwiches|/biz/jem-group-atm-inc-brooklyn-6|Ocean Hill|11233|NY|1895 Eastern PkwyBrooklyn, NY 11233|Brooklyn|US|
Pizza Mizza|(718) 692-2800||restaurant|Pizza|/biz/pizza-mizza-brooklyn|Midwood|11210|NY|3005 Avenue KBrooklyn, NY 11210|Brooklyn|US|
Meisner’s Prepared Kosher Foods|(718) 375-7919||restaurant|Restaurants|/biz/meisners-prepared-kosher-foods-brooklyn|Midwood|11230|NY|1710 Avenue MBrooklyn, NY 11230|Brooklyn|US|
16th Street Cafe|||restaurant|CafesCoffee & Tea|/biz/16th-street-cafe-park-slope|Park Slope, South Slope|11215|NY|15th St And 5th AvePark Slope, NY 11215|Brooklyn|US|
Blue Mountain Restaurant & Center|(718) 272-0039||restaurant|Restaurants|/biz/blue-mountain-restaurant-and-center-brooklyn|Paedergat Basin|11236|NY|7900 Flatlands AveBrooklyn, NY 11236|Brooklyn|US|
Sandwich Time Inc|(718) 627-0897|5.0 star rating|restaurant|Restaurants|/biz/sandwich-time-inc-brooklyn|Midwood, Ocean Parkway|11230|NY|1724 Coney Island AveBrooklyn, NY 11230|Brooklyn|US|
Cheese & Tomatoes|(347) 492-3800||restaurant|Sandwiches|/biz/cheese-and-tomatoes-brooklyn|Mill Basin|11234|NY|5212 Ave NBrooklyn, NY 11234|Brooklyn|US|
Ras International Food|(718) 627-4008||restaurant|DelisSandwiches|/biz/ras-international-food-brooklyn|Midwood|11229|NY|1824 Kings HwyBrooklyn, NY 11229|Brooklyn|US|
Rimonim Restaurant|(347) 587-5614||restaurant|American (New)|/biz/rimonim-restaurant-brooklyn|Midwood, Ocean Parkway|11230|NY|1372 Coney Island AveBrooklyn, NY 11230|Brooklyn|US|
Sonargoan Deli Grocery|(718) 230-1500||restaurant|DelisSandwiches|/biz/sonargoan-deli-grocery-brooklyn|Prospect Heights|11238|NY|768 Dean StBrooklyn, NY 11238|Brooklyn|US|
Stanley Coffee Shop|(718) 649-6228||restaurant|Dominican|/biz/stanley-coffee-shop-east-new-york|New Lots|11207|NY|675 Stanley AveEast New York, NY 11207|Brooklyn|US|
Subway|||restaurant|SandwichesFast Food|/biz/subway-brooklyn-107|Park Slope|11217|NY|83 7th AveBrooklyn, NY 11217|Brooklyn|US|
Paradou Inc|(718) 499-5557||restaurant|Restaurants|/biz/paradou-inc-brooklyn|Park Slope, South Slope|11215|NY|426 7th AveBrooklyn, NY 11215|Brooklyn|US|
Blue Mountain Farm|(718) 444-2392||restaurant|Restaurants|/biz/blue-mountain-farm-brooklyn-2|Paedergat Basin|11236|NY|7900 Flatlands AvenueBrooklyn, NY 11236|Brooklyn|US|
Charodeyka Inc|(718) 743-2500||restaurant|Delis|/biz/charodeyka-inc-brooklyn|Midwood, Sheepshead Bay|11229|NY|2027 Avenue UBrooklyn, NY 11229|Brooklyn|US|
Double Dragon Chinese Rest|(718) 692-2129||restaurant|Chinese|/biz/double-dragon-chinese-rest-brooklyn|Midwood, Ocean Parkway|11230|NY|1207 McDonald AvenueBrooklyn, NY 11230|Brooklyn|US|
Bryant Deli Grocery|(718) 338-4701||restaurant|DelisSandwiches|/biz/bryant-deli-grocery-brooklyn|Midwood, Ocean Parkway|11230|NY|1221 McDonald AveBrooklyn, NY 11230|Brooklyn|US|
Mc Donalds|(718) 230-0176|2.0 star rating|restaurant|Fast Food|/biz/mc-donalds-brooklyn-10|Prospect Heights, Boerum Hill|11217|NY|139 Flatbush AveBrooklyn, NY 11217|Brooklyn|US|
Santo Domingo Restaurant #2|(718) 272-7110||restaurant|Restaurants|/biz/santo-domingo-restaurant-2-brooklyn|New Lots|11207|NY|527 Stanley AvenueBrooklyn, NY 11207|Brooklyn|US|
C L 32nd Corporation|(212) 947-3028||restaurant|Restaurants|/biz/c-l-32nd-corporation-new-york|Park Slope, Boerum Hill|10001|NY|9 W 32 Street 5 AvenueNew York, NY 10001|Brooklyn|US|
Carribean Grill And Deli|(347) 587-2594||restaurant|DelisCaribbeanSandwiches|/biz/carribean-grill-and-deli-brooklyn|Mill Basin|11234|NY|2385 Utica AveBrooklyn, NY 11234|Brooklyn|US|
Kings Jerk & Fried Chicken Inc|(718) 252-9090||restaurant|Caribbean|/biz/kings-jerk-and-fried-chicken-inc-brooklyn|Mill Basin|11234|NY|5602 Avenue NBrooklyn, NY 11234|Brooklyn|US|
Gingko Leaf|(718) 399-9876||restaurant|Restaurants|/biz/gingko-leaf-brooklyn|Park Slope|11215|NY|788 Union StreetBrooklyn, NY 11215|Brooklyn|US|
Helios Restaurant|||restaurant|Restaurants|/biz/helios-restaurant-new-york|Park Slope, Prospect Heights|11230|NY|82 6th AveNew York, NY 11230|Brooklyn|US|
Taam Chinese|(718) 627-8985||restaurant|Chinese|/biz/taam-chinese-brooklyn|Midwood|11230|NY|1411 Avenue MBrooklyn, NY 11230|Brooklyn|US|
Vero Pizza Restaurant|(718) 369-2767||restaurant|Pizza|/biz/vero-pizza-restaurant-brooklyn|Park Slope|11215|NY|412 5th AvenueBrooklyn, NY 11215|Brooklyn|US|
Tajmahal Restaurant & Bakery|(718) 444-9300||restaurant|Restaurants|/biz/tajmahal-restaurant-and-bakery-brooklyn|Paedergat Basin|11236|NY|7909 Flatlands AvenueBrooklyn, NY 11236|Brooklyn|US|
Chikurin|(718) 336-8887|3.5 star rating|restaurant|Sushi Bars|/biz/chikurin-brooklyn-4|Gravesend, Midwood|11229|NY|1105 Quentin RdBrooklyn, NY 11229|Brooklyn|US|
Divine Flavored|(347) 413-9314||restaurant|African|/biz/divine-flavored-brooklyn|New Lots|11208|NY|609 Fountain AveBrooklyn, NY 11208|Brooklyn|US|
Pizza Hut|(718) 648-3261||restaurant|Pizza|/biz/pizza-hut-brooklyn-5|Midwood, Sheepshead Bay|11229|NY|2940 Ave UBrooklyn, NY 11229|Brooklyn|US|
Jay’s|(718) 342-6128||restaurant|Caribbean|/biz/jays-bedford-stuyvesant|Bedford Stuyvesant, Ocean Hill|11233|NY|133 Rockaway AveBedford-Stuyvesant, NY 11233|Brooklyn|US|
Little Caesars Pizza|(347) 371-9971||restaurant|Pizza|/biz/little-caesars-pizza-brooklyn-4|Paedergat Basin|11236|NY|8008 Flatlands AveBrooklyn, NY 11236|Brooklyn|US|
Anna’s Luncheonette|(718) 951-7617|2.0 star rating|restaurant|Restaurants|/biz/annas-luncheonette-brooklyn|Midwood|11210|NY|2925 Avenue IBrooklyn, NY 11210|Brooklyn|US|
Papi’s Grill|(917) 909-0589|5.0 star rating|restaurant|Latin American|/biz/papis-grill-park-slope|Park Slope|11215|NY|161 7th AvePark Slope, NY 11215|Brooklyn|US|
Downs River Restaurant|(718) 272-4646||restaurant|CaribbeanJuice Bars & Smoothies|/biz/downs-river-restaurant-new-york|New Lots|11207|NY|517 Stanley AveNew York, NY 11207|Brooklyn|US|
