name|phone num|rating|primary industry|genre|url|city|zipcode|state|address|borough|country|address remark
Dang lai palace|(212) 505-2000||restaurant|ChineseJapanese|/biz/dang-lai-palace-manhattan|Gramercy|10003|NY|180 3rd AveManhattan, NY 10003|Manhattan|US|
Academy Cafe|(212) 388-1117||restaurant|Restaurants|/biz/academy-cafe-new-york|Gramercy|10003|NY|343 2nd AvenueNew York, NY 10003|Manhattan|US|
2 BROS” Pizza|||restaurant|Pizza|/biz/2-bros-pizza-new-york-10|Flatiron|10001|NY|755 Avenue of the Americas, New York, NY 10010New York, NY 10001|Manhattan|US|
La Griglia Restaurant|(212) 995-2482||restaurant|Restaurants|/biz/la-griglia-restaurant-new-york|Flatiron|10003|NY|5 E 20th StreetNew York, NY 10003|Manhattan|US|
Star Deli Incorporated|(212) 777-9263||restaurant|DelisSandwiches|/biz/star-deli-incorporated-new-york|Gramercy|10003|NY|325 2nd AveNew York, NY 10003|Manhattan|US|
East|(212) 689-8898||restaurant|Japanese|/biz/east-new-york|Stuyvesant Town, Gramercy|10010|NY|365 1st AveNew York, NY 10010|Manhattan|US|
ESquared Hospitality|(212) 752-7470||restaurant|SteakhousesBurgers|/biz/esquared-hospitality-new-york|Flatiron|10010|NY|54 West 21st Street Suite 410New York, NY 10010|Manhattan|US|
Veritas|(212) 353-3700|4.0 star rating|restaurant|American (New)Bars|/biz/veritas-new-york-3|Flatiron|10003|NY|43 E 20th StNew York, NY 10003|Manhattan|US|
Rob’s Tacos|(917) 520-2959||restaurant|Mexican|/biz/robs-tacos-new-york|Flatiron|10010|NY|1 Madison AveNew York, NY 10010|Manhattan|US|
Cosmetic Dentistry|(212) 353-8833||restaurant|Furniture StoresRestaurantsCosmetic Dentists|/biz/cosmetic-dentistry-new-york|Flatiron|10010|NY|30 Lexington AvenueNew York, NY 10010|Manhattan|US|
Fatty Cue|||restaurant|Street VendorsBarbeque|/biz/fatty-cue-new-york-2|Flatiron|10010|NY|2 Madison AveNew York, NY 10010|Manhattan|US|
Yo Sushi|(212) 254-3200|2.5 star rating|restaurant|Japanese|/biz/yo-sushi-new-york|Gramercy|10010|NY|351 2nd AveNew York, NY 10010|Manhattan|US|
23 Express|(212) 481-2225||restaurant|Chinese|/biz/23-express-new-york|Gramercy|10010|NY|236 E 23 StNew York, NY 10010|Manhattan|US|
Pick & Pay Gyro & Pizza|(212) 387-8200|2.5 star rating|restaurant|Pizza|/biz/pick-and-pay-gyro-and-pizza-new-york|Flatiron|10010|NY|30 Lexington AveNew York, NY 10010|Manhattan|US|
Mc Donalds|(212) 353-9140||restaurant|Restaurants|/biz/mc-donalds-new-york-2|Flatiron|10010|NY|22 E 23rd StreetNew York, NY 10010|Manhattan|US|
I Restaurant|(646) 398-9674|4.0 star rating|restaurant|Seafood|/biz/i-restaurant-new-york-2|Flatiron|10003|NY|893 BroadwayNew York, NY 10003|Manhattan|US|
Chipotle Mexican Grill|(212) 253-7860||restaurant|Fast FoodMexican|/biz/chipotle-mexican-grill-new-york-70|Union Square, Flatiron|10024|NY|864 BroadwayNew York, NY 10024|Manhattan|US|
Soup Man|(212) 353-2581||restaurant|American (New)|/biz/soup-man-new-york-7|Stuyvesant Town, Gramercy|10010|NY|355 1st AveNew York, NY 10010|Manhattan|US|
Lahori Tikka Masala|(212) 951-1947|1.0 star rating|restaurant|Pakistani|/biz/lahori-tikka-masala-new-york|Kips Bay, Flatiron|10016|NY|134 E 27 StNew York, NY 10016|Manhattan|US|
Hea Hea Sushi|(212) 982-1988|4.0 star rating|restaurant|Sushi Bars|/biz/hea-hea-sushi-new-york|Gramercy|10003|NY|225 E 14th StNew York, NY 10003|Manhattan|US|
Seoul Lee Korean BBQ|(917) 727-2169|3.0 star rating|restaurant|BarbequeKorean|/biz/seoul-lee-korean-bbq-new-york|Flatiron|10035|NY|1107 BroadwayNew York, NY 10035|Manhattan|US|
My Cousin Vinny’s|(212) 982-8253||restaurant|Restaurants|/biz/my-cousin-vinnys-new-york|Flatiron|10010|NY|270 Park Avenue SNew York, NY 10010|Manhattan|US|
Great Wall 1|(212) 689-1688|1.0 star rating|restaurant|Restaurants|/biz/great-wall-1-new-york|Flatiron|10016|NY|4 E 28th StreetNew York, NY 10016|Manhattan|US|
New York Deli Lex|(212) 685-8696|1.0 star rating|restaurant|Delis|/biz/new-york-deli-lex-new-york|Kips Bay, Flatiron|10016|NY|97 Lexington AveNew York, NY 10016|Manhattan|US|
Wendy’s|(212) 529-2343||restaurant|BurgersFast Food|/biz/wendys-new-york-142|Flatiron|10010|NY|26 E 23rd StreetNew York, NY 10010|Manhattan|US|
Hollywood Diner|(646) 666-9806||restaurant|SaladBurgersSandwiches|/biz/hollywood-diner-new-york-54|Flatiron|10011|NY|574 Ave Of The AmericasNew York, NY 10011|Manhattan|US|
Lexa|(212) 819-3232||restaurant|Restaurants|/biz/lexa-new-york|Flatiron|10017|NY|50 W 23rd StNew York, NY 10017|Manhattan|US|
Azuki Sushi|(212) 228-3611|2.0 star rating|restaurant|Sushi BarsJapanese|/biz/azuki-sushi-new-york-2|Union Square, Gramercy, Flatiron|10003|NY|29 Irving PlNew York, NY 10003|Manhattan|US|
29th Street Deli|(212) 685-0855||restaurant|DelisSandwiches|/biz/29th-street-deli-new-york|Flatiron|10001|NY|264 5th AvenueNew York, NY 10001|Manhattan|US|
MoMo Sushi|(212) 677-7001|4.5 star rating|restaurant|JapaneseSushi Bars|/biz/momo-sushi-new-york-2|Gramercy, Flatiron|10003|NY|239 Park Avenue SNew York, NY 10003|Manhattan|US|
Dee Daa||3.0 star rating|restaurant|Thai|/biz/dee-daa-new-york-4|Flatiron|10011|NY|668 6th AveNew York, NY 10011|Manhattan|US|
An OTG Experience|(866) 508-3558|2.0 star rating|restaurant|Food Court|/biz/an-otg-experience-queens|Flatiron|11371|NY|352 Park Ave SQueens, NY 11371|Manhattan|US|
The Gumbo Bros|(347) 719-4579|3.5 star rating|restaurant|SouthernStreet VendorsCajun/Creole|/biz/the-gumbo-bros-new-york|Flatiron|10010|NY|1 25th StreetNew York, NY 10010|Manhattan|US|
Midori Sushi|(212) 213-9888|1.5 star rating|restaurant|Sushi BarsJapanese|/biz/midori-sushi-manhattan-2|Flatiron|10016|NY|121 E 27th StManhattan, NY 10016|Manhattan|US|
Subway|||restaurant|Fast FoodSandwiches|/biz/subway-manhattan-53|Flatiron, Greenwich Village|10011|NY|55 W 14th StManhattan, NY 10011|Manhattan|US|
Pret a Manager|(212) 475-2670|3.0 star rating|restaurant|SaladSandwiches|/biz/pret-a-manager-new-york-4|Flatiron|10010|NY|303 Park Ave SNew York, NY 10010|Manhattan|US|
KF Kantina Flatiron|(917) 456-6646||restaurant|American (New)|/biz/kf-kantina-flatiron-new-york-3|Union Square, Flatiron|10003|NY|77 5th AveNew York, NY 10003|Manhattan|US|
Merosys- Online Food Ordering System for Restaurants|(888) 575-0276||restaurant|RestaurantsFood|/biz/merosys-online-food-ordering-system-for-restaurants-new-york|Flatiron|10003|NY|228 Park Ave SNew York, NY 10003|Manhattan|US|
OTG Management|(212) 776-1478||restaurant|RestaurantsProfessional Services|/biz/otg-management-new-york|Flatiron|10010|NY|352 Park Ave S, 10th FlNew York, NY 10010|Manhattan|US|
Orchid Garden|(212) 228-7880||restaurant|Restaurants|/biz/orchid-garden-new-york|Stuyvesant Town, Gramercy|10003|NY|259 1st AvenueNew York, NY 10003|Manhattan|US|
The Source|(212) 253-6389||restaurant|Restaurants|/biz/the-source-new-york|Union Square, Gramercy, Flatiron|10003|NY|215 Park Avenue SNew York, NY 10003|Manhattan|US|
Sushi Shop|(212) 840-5555|1.5 star rating|restaurant|Sushi BarsJapanese|/biz/sushi-shop-new-york-9|Flatiron|10010|NY|323 Park Ave SNew York, NY 10010|Manhattan|US|
Valducci’s Pizza Cafe|(212) 691-0111||restaurant|Pizza|/biz/valduccis-pizza-cafe-new-york|Flatiron|10010|NY|25 W 24th StNew York, NY 10010|Manhattan|US|
Halal|||restaurant|Halal|/biz/halal-new-york|Flatiron|10001|NY|28th and BroadwayNew York, NY 10001|Manhattan|US|
P S Plus Deli|(212) 366-5364|1.5 star rating|restaurant|Delis|/biz/p-s-plus-deli-new-york|Flatiron|10010|NY|666 Sixth AveNew York, NY 10010|Manhattan|US|
Subway|(212) 677-4881|2.0 star rating|restaurant|SandwichesFast Food|/biz/subway-new-york-78|Gramercy|10003|NY|153 3rd AveNew York, NY 10003|Manhattan|US|
Eastside Corner|(212) 533-2034||restaurant|Restaurants|/biz/eastside-corner-new-york|Kips Bay, Stuyvesant Town, Gramercy|10010|NY|391 1st AvenueNew York, NY 10010|Manhattan|US|
3 Square|(212) 995-8008||restaurant|American (New)|/biz/3-square-new-york|Union Square, Gramercy, Flatiron|10003|NY|120 E 15th StNew York, NY 10003|Manhattan|US|
Kibo Japanese Grill|(212) 824-2770||restaurant|Japanese|/biz/kibo-japanese-grill-new-york|Union Square, Gramercy, Flatiron|10006|NY|111 E 18th StNew York, NY 10006|Manhattan|US|
Ora Restaurant|(212) 777-2201|2.0 star rating|restaurant|GreekMediterranean|/biz/ora-restaurant-new-york|Flatiron|10013|NY|39 E 19th StNew York, NY 10013|Manhattan|US|
Santa Fe|(212) 533-8700||restaurant|American (New)|/biz/santa-fe-new-york-2|Stuyvesant Town, Gramercy|10003|NY|323 1st AveNew York, NY 10003|Manhattan|US|
Northeast Lobster|(212) 406-1299||restaurant|Seafood|/biz/northeast-lobster-new-york|Flatiron|10016|NY|95 Madison AveNew York, NY 10016|Manhattan|US|
Spear’s Cellar|||restaurant|American (New)|/biz/spears-cellar-new-york-2|Gramercy|10003|NY|E 17th StNew York, NY 10003|Manhattan|US|
Euro Diner|(212) 725-3750|3.0 star rating|restaurant|American (Traditional)|/biz/euro-diner-new-york-2|Flatiron|10016|NY|126 E 28th StNew York, NY 10016|Manhattan|US|
Subway|(212) 995-1834||restaurant|SandwichesFast Food|/biz/subway-new-york-182|Flatiron|10010|NY|254 Park Ave SNew York, NY 10010|Manhattan|US|
Ace|(212) 674-7777||restaurant|Japanese|/biz/ace-manhattan|Gramercy|10003|NY|216 Third AveManhattan, NY 10003|Manhattan|US|
Tom: Tuesday Dinner|(212) 400-6495||restaurant|Seafood|/biz/tom-tuesday-dinner-new-york|Flatiron|10003|NY|47 E 19th StNew York, NY 10003|Manhattan|US|
Pizzeria Draga|(212) 328-1234||restaurant|PizzaInternet Cafes|/biz/pizzeria-draga-east-village-new-york|Gramercy|10003|NY|212 E 15th StNew York, NY 10003|Manhattan|US|
Tiger Cafe|(212) 426-5294|4.5 star rating|restaurant|CafesVegetarian|/biz/tiger-cafe-new-york|Flatiron|10011|NY|39 W 19th StNew York, NY 10011|Manhattan|US|
Ace Asian Fusion & Japanese Cusine|(212) 674-7777|2.0 star rating|restaurant|JapaneseSushi Bars|/biz/ace-asian-fusion-and-japanese-cusine-manhattan|Gramercy|10003|NY|216 3rd AveManhattan, NY 10003|Manhattan|US|
Granville Restaurant & Lounge|(212) 253-9088||restaurant|American (New)Lounges|/biz/granville-restaurant-and-lounge-new-york|Flatiron|10003|NY|40 E 20th StNew York, NY 10003|Manhattan|US|
Mori Japanese Restaurant|(212) 614-1693|3.0 star rating|restaurant|Japanese|/biz/mori-japanese-restaurant-new-york|Gramercy, Flatiron|10003|NY|239 Park Ave SNew York, NY 10003|Manhattan|US|
Di Palo Selects|(877) 253-1779|1.0 star rating|restaurant|Cheese ShopsMeat ShopsItalian|/biz/di-palo-selects-new-york|Flatiron|10010|NY|26 W 23rd StNew York, NY 10010|Manhattan|US|
Marino’s On 5th Avenue|(212) 243-3007||restaurant|DelisSpecialty Food|/biz/marinos-on-5th-avenue-new-york|Flatiron|10010|NY|184 5th AveNew York, NY 10010|Manhattan|US|
Capucine’s Restaurant|(212) 460-8890|4.0 star rating|restaurant|American (New)|/biz/capucines-restaurant-new-york|Gramercy|10003|NY|327 2nd AveNew York, NY 10003|Manhattan|US|
I Green Market|(212) 423-4433||restaurant|Delis|/biz/i-green-market-manhattan|Stuyvesant Town, Gramercy|10003|NY|271 1st AveManhattan, NY 10003|Manhattan|US|
Zoop Soup|(212) 271-8001||restaurant|Restaurants|/biz/zoop-soup-new-york|Flatiron|10010|NY|950 BroadwayNew York, NY 10010|Manhattan|US|
Das Banarsi|(212) 683-2318|1.0 star rating|restaurant|Italian|/biz/das-banarsi-new-york|Flatiron|10001|NY|28 W 28th StNew York, NY 10001|Manhattan|US|
Choten Nawab||2.5 star rating|restaurant|Indian|/biz/choten-nawab-new-york|Kips Bay, Flatiron|10016|NY|150-154 Lexington AveNew York, NY 10016|Manhattan|US|
Subway|(212) 929-9856|2.5 star rating|restaurant|Fast FoodSandwiches|/biz/subway-new-york-295|Union Square, Flatiron|10003|NY|17 E 17th StreetNew York, NY 10003|Manhattan|US|
The Lemon|(212) 614-1200|2.0 star rating|restaurant|NightlifeRestaurants|/biz/the-lemon-new-york|Flatiron|10003|NY|230 Park Avenue S.New York, NY 10003|Manhattan|US|
Subway|(212) 206-8482|1.5 star rating|restaurant|SandwichesFast Food|/biz/subway-new-york-279|Flatiron|10010|NY|5 W 25th StNew York, NY 10010|Manhattan|US|
C&B Subs|(212) 779-9600|3.0 star rating|restaurant|Sandwiches|/biz/c-and-b-subs-new-york|Flatiron|10016|NY|126 Lexington AveNew York, NY 10016|Manhattan|US|
Lexington Avenue Deli|(212) 696-2828||restaurant|Delis|/biz/lexington-avenue-deli-new-york|Kips Bay, Flatiron|10010|NY|71 Lexington AveNew York, NY 10010|Manhattan|US|
My Place Deli|(212) 741-0111|3.5 star rating|restaurant|Delis|/biz/my-place-deli-new-york|Flatiron|10010|NY|1133 Broadway StNew York, NY 10010|Manhattan|US|
Rose Restaurant|(212) 677-7565|1.5 star rating|restaurant|American (New)|/biz/rose-restaurant-new-york|Stuyvesant Town, Gramercy|10010|NY|357 1st AveNew York, NY 10010|Manhattan|US|
Boreka Cafe|(718) 640-8930|4.5 star rating|restaurant|Cafes|/biz/boreka-cafe-new-york|Midtown East, Flatiron|10016|NY|271 Fifth AveNew York, NY 10016|Manhattan|US|
Spot Cafe|(212) 924-2654|3.0 star rating|restaurant|Cafes|/biz/spot-cafe-new-york|Flatiron|10010|NY|67 W 23rd StNew York, NY 10010|Manhattan|US|
Subway|(212) 686-7070||restaurant|Fast FoodSandwiches|/biz/subway-new-york-206|Midtown East, Flatiron|10038|NY|261 5 ave.New York, NY 10038|Manhattan|US|
Romeo’s Ristorante|(212) 995-9700||restaurant|Restaurants|/biz/romeos-ristorante-new-york|Union Square, Gramercy, Flatiron|10003|NY|120 E 15th StreetNew York, NY 10003|Manhattan|US|
The Chapman’s Chapel of Italiano|||restaurant|Italian|/biz/the-chapmans-chapel-of-italiano-manhattan|Union Square, Gramercy, Flatiron|10003|NY|123 E 18th StManhattan, NY 10003|Manhattan|US|
N Y Smiler’s Inc|(800) 229-6365||restaurant|Delis|/biz/n-y-smilers-inc-new-york|Flatiron|10016|NY|413 Park Ave SNew York, NY 10016|Manhattan|US|
Top 10 Restaurants New York|(800) 657-0141||restaurant|American (New)|/biz/top-10-restaurants-new-york-manhattan|Flatiron|10001|NY|244 5th AveManhattan, NY 10001|Manhattan|US|
Cafe 21|(212) 243-6068|2.5 star rating|restaurant|Sandwiches|/biz/cafe-21-new-york-2|Flatiron|10010|NY|668 6th AvenueNew York, NY 10010|Manhattan|US|
Larosh|(212) 213-3311|2.0 star rating|restaurant|IndianPakistani|/biz/larosh-manhattan|Midtown East, Flatiron|10016|NY|37 E 29th StManhattan, NY 10016|Manhattan|US|
Fresco Tortilla|(212) 475-7380|2.0 star rating|restaurant|MexicanTex-Mex|/biz/fresco-tortilla-new-york|Flatiron|10010|NY|36 Lexington AveNew York, NY 10010|Manhattan|US|
Heartland Brewery|(212) 645-3400|4.0 star rating|restaurant|Brasseries|/biz/heartland-brewery-new-york-13|Union Square, Flatiron|10003|NY|35 Union Square W At 17th StNew York, NY 10003|Manhattan|US|
The Highlander Brewery|(212) 979-7268||restaurant|Restaurants|/biz/the-highlander-brewery-new-york|Gramercy|10003|NY|190 3rd AvenueNew York, NY 10003|Manhattan|US|
Tomatoe Restaurant Inc the|(212) 645-6525||restaurant|Restaurants|/biz/tomatoe-restaurant-inc-the-new-york|Flatiron|10010|NY|676 Ave of the AmericasNew York, NY 10010|Manhattan|US|
Cerutti & Miller|(212) 645-0808||restaurant|RestaurantsArt Galleries|/biz/cerutti-and-miller-new-york|Flatiron|10011|NY|40 W 17th StreetNew York, NY 10011|Manhattan|US|
Sal Anthony’s Live Raw Organic Kitchen|(212) 674-6677|2.0 star rating|restaurant|Live/Raw Food|/biz/sal-anthonys-live-raw-organic-kitchen-new-york|Union Square, Gramercy, Flatiron|10003|NY|119 E 17th StNew York, NY 10003|Manhattan|US|
EXKi|(212) 447-1874|3.0 star rating|restaurant|SaladCafeteriaSandwiches|/biz/exki-new-york-4|Flatiron|10016|NY|76 Madison AveNew York, NY 10016|Manhattan|US|
Bonobos||3.0 star rating|restaurant|Vegetarian|/biz/bonobos-new-york-10|Flatiron|10010|NY|18 E. 23rd Street at Madison AvenueNew York, NY 10010|Manhattan|US|
New York City Bagels|(212) 924-4999|2.5 star rating|restaurant|BagelsBreakfast & BrunchSandwiches|/biz/new-york-city-bagels-new-york|Flatiron|10011|NY|601 6th AveNew York, NY 10011|Manhattan|US|
Mark Cafe|(212) 533-6947|3.5 star rating|restaurant|Pizza|/biz/mark-cafe-new-york-2|Flatiron|10002|NY|125 E. 23rd StreetNew York, NY 10002|Manhattan|US|
Evergreen Gourmet Deli Corp. - Green Deli|(212) 460-0910|2.5 star rating|restaurant|Delis|/biz/evergreen-gourmet-deli-corp-green-deli-new-york|Union Square, Gramercy, Flatiron|10003|NY|213 Park Ave SouthNew York, NY 10003|Manhattan|US|
Danieles Piadina|(212) 989-1307|4.0 star rating|restaurant|Restaurants|/biz/danieles-piadina-new-york-2|Flatiron|10010|NY|64 W 22nd StreetNew York, NY 10010|Manhattan|US|
Centro Italiano Chirurgia Manhattan|(212) 533-2074||restaurant|Italian|/biz/centro-italiano-chirurgia-manhattan-new-york|Gramercy|10010|NY|247 3rd AveNew York, NY 10010|Manhattan|US|
Madison Food Plaza|(212) 689-1430||restaurant|DelisSandwiches|/biz/madison-food-plaza-new-york|Flatiron|10016|NY|21 E 27th StreetNew York, NY 10016|Manhattan|US|
Flacoz Tacoz|(212) 686-7401|2.0 star rating|restaurant|PizzaMexican|/biz/flacoz-tacoz-new-york|Gramercy|10010|NY|311 E 23rd StNew York, NY 10010|Manhattan|US|
Subway|(212) 206-8482|2.0 star rating|restaurant|SandwichesFast Food|/biz/subway-new-york-321|Flatiron|10010|NY|1123 BroadwayNew York, NY 10010|Manhattan|US|
Big Apple Deli||3.5 star rating|restaurant|Delis|/biz/big-apple-deli-new-york|Flatiron|10010|NY|688 6th AveNew York, NY 10010|Manhattan|US|
Subway||2.5 star rating|restaurant|SandwichesFast Food|/biz/subway-new-york-159|Union Square, Flatiron, Greenwich Village|10003|NY|35-99 E 14th StNew York, NY 10003|Manhattan|US|
Halal Cart||3.0 star rating|restaurant|HalalFood Stands|/biz/halal-cart-new-york-10|Flatiron|10011|NY|27th St & 5th AveNew York, NY 10011|Manhattan|US|
Garden Gourmet Deli|(212) 691-2345|4.0 star rating|restaurant|Delis|/biz/garden-gourmet-deli-new-york|Flatiron|10001|NY|801 6th AveNew York, NY 10001|Manhattan|US|
Olive|(212) 254-9155|2.5 star rating|restaurant|Italian|/biz/olive-new-york|Flatiron|10016|NY|377 Park Avenue SNew York, NY 10016|Manhattan|US|
Momos & Buns|(718) 899-9009|3.5 star rating|restaurant|Food TrucksIndianChinese|/biz/momos-and-buns-new-york|Flatiron|10016|NY|120 Lexington AveNew York, NY 10016|Manhattan|US|
Cinamon||4.0 star rating|restaurant|Indian|/biz/cinamon-new-york|Flatiron|10016|NY|Lexington Ave 104New York, NY 10016|Manhattan|US|
Aji18 Sushi|(212) 576-2988|1.0 star rating|restaurant|JapaneseSushi Bars|/biz/aji18-sushi-new-york|Gramercy|10003|NY|208 3rd AveNew York, NY 10003|Manhattan|US|
14 Street Food Market|(212) 255-4956|4.0 star rating|restaurant|Delis|/biz/14-street-food-market-new-york|Flatiron, Greenwich Village|10011|NY|67 West 14th StreetNew York, NY 10011|Manhattan|US|
Pizza Hut|(212) 253-5730||restaurant|Pizza|/biz/pizza-hut-new-york-3|Gramercy|10010|NY|359 2nd AvenueNew York, NY 10010|Manhattan|US|
Matt’s BBQ & Grill|(212) 420-9464|2.5 star rating|restaurant|BurgersAmerican (Traditional)|/biz/matts-bbq-and-grill-new-york-2|Flatiron|10010|NY|36 Lexington AvenueNew York, NY 10010|Manhattan|US|
Sorrento Coffee Shop|(212) 627-0572||restaurant|Restaurants|/biz/sorrento-coffee-shop-new-york|Flatiron|10011|NY|4 W 18th StreetNew York, NY 10011|Manhattan|US|
Molyvosk|||restaurant|Greek|/biz/molyvosk-manhattan|Flatiron||NY|6th AveManhattan, NY|Manhattan|US|
Sabrett Hot Dog Cart||3.5 star rating|restaurant|Hot DogsStreet Vendors|/biz/sabrett-hot-dog-cart-new-york|Union Square, Flatiron, Greenwich Village|10011|NY|80 5th Ave Corner 14th stNew York, NY 10011|Manhattan|US|
Vinny Vincenz Pizza Truck||2.5 star rating|restaurant|PizzaFood Stands|/biz/vinny-vincenz-pizza-truck-new-york|Union Square, Flatiron, Greenwich Village|10003|NY|1 Union Sq WNew York, NY 10003|Manhattan|US|
Quiznos|(212) 254-7979|2.0 star rating|restaurant|SandwichesFast Food|/biz/quiznos-new-york-16|Flatiron|10010|NY|16 E 23rd StNew York, NY 10010|Manhattan|US|
Ashby’s|(212) 228-7993|2.5 star rating|restaurant|Sandwiches|/biz/ashbys-new-york-2|Flatiron|10010|NY|325 Park Ave SNew York, NY 10010|Manhattan|US|
Taco Bell Express||2.5 star rating|restaurant|Fast Food|/biz/taco-bell-express-new-york-2|Flatiron|10016|NY|28th and MadisonNew York, NY 10016|Manhattan|US|
Subway|(646) 559-9081|3.0 star rating|restaurant|SandwichesFast Food|/biz/subway-new-york-139|Flatiron|10010|NY|62 W 22nd StNew York, NY 10010|Manhattan|US|
East Way Gourmet|(212) 260-3859|5.0 star rating|restaurant|Specialty FoodSandwiches|/biz/east-way-gourmet-new-york|Gramercy|10003|NY|169 3rd AveNew York, NY 10003|Manhattan|US|
Turkish Cellar|(212) 592-0761|3.5 star rating|restaurant|Turkish|/biz/turkish-cellar-new-york-2|Midtown East, Flatiron|10016|NY|271 5th AveNew York, NY 10016|Manhattan|US|
Au Bon Pain|(212) 242-9836|2.5 star rating|restaurant|American (New)|/biz/au-bon-pain-new-york-17|Union Square, Flatiron|10003|NY|73 5th AveNew York, NY 10003|Manhattan|US|
Bamboo Garden|(212) 388-9989|2.0 star rating|restaurant|Asian Fusion|/biz/bamboo-garden-new-york|Gramercy|10003|NY|216 3rd AveNew York, NY 10003|Manhattan|US|
Via Restaurant  Lounge|(212) 645-5033|2.5 star rating|restaurant|LoungesRestaurants|/biz/via-restaurant-lounge-new-york|Flatiron|10010|NY|16 W 21st StNew York, NY 10010|Manhattan|US|
Punjab On Third|(212) 228-6768|3.0 star rating|restaurant|Indian|/biz/punjab-on-third-new-york|Gramercy|10003|NY|220 3rd AvenueNew York, NY 10003|Manhattan|US|
21 Berry Deli|(212) 353-8540|3.0 star rating|restaurant|DelisSandwiches|/biz/21-berry-deli-new-york|Flatiron|10010|NY|922 BroadwayNew York, NY 10010|Manhattan|US|
University Market Place|(212) 929-2281|2.5 star rating|restaurant|DelisJuice Bars & Smoothies|/biz/university-market-place-new-york|Union Square, Flatiron|10003|NY|20 E 16th StNew York, NY 10003|Manhattan|US|
Gramercy Food Market|(212) 777-2808|2.0 star rating|restaurant|DelisSandwiches|/biz/gramercy-food-market-new-york|Gramercy|10010|NY|384 2nd AveNew York, NY 10010|Manhattan|US|
The Churro Lady|||restaurant|Mexican|/biz/the-churro-lady-new-york|Flatiron, Greenwich Village|10011|NY|6th Ave and 14th StNew York, NY 10011|Manhattan|US|
Pronto Pizza 28 Street|(212) 741-8899|3.0 star rating|restaurant|Pizza|/biz/pronto-pizza-28-street-new-york|Union Square, Flatiron, Greenwich Village|10003|NY|28 E 14th StNew York, NY 10003|Manhattan|US|
NY Farm Corporation|(212) 679-6239|3.5 star rating|restaurant|Convenience StoresDelis|/biz/ny-farm-corporation-new-york|Gramercy|10010|NY|299 3rd AvenueNew York, NY 10010|Manhattan|US|
McDonald’s|(212) 604-0621|2.5 star rating|restaurant|BurgersFast Food|/biz/mcdonalds-new-york-145|Flatiron|10010|NY|686 Ave of the AmericasNew York, NY 10010|Manhattan|US|
Subway|(212) 924-8949|4.0 star rating|restaurant|SandwichesFast Food|/biz/subway-manhattan-63|Flatiron, Greenwich Village|10011|NY|47 W 14 StManhattan, NY 10011|Manhattan|US|
Sea King Sushi|(212) 725-3399|2.5 star rating|restaurant|Sushi BarsSeafood|/biz/sea-king-sushi-new-york|Kips Bay, Gramercy|10010|NY|219 E 23 StNew York, NY 10010|Manhattan|US|
Niamatkada|(212) 683-6207||restaurant|Restaurants|/biz/niamatkada-new-york|Flatiron|10016|NY|124 Lexington AvenueNew York, NY 10016|Manhattan|US|
Al Carbon Taco|(212) 353-3728|3.0 star rating|restaurant|Mexican|/biz/al-carbon-taco-new-york|Gramercy, East Village|10003|NY|211 E 14th StNew York, NY 10003|Manhattan|US|
Laziz International Inc|(212) 683-1850|2.5 star rating|restaurant|Indian|/biz/laziz-international-inc-new-york|Kips Bay, Flatiron|10016|NY|134 E 27th StNew York, NY 10016|Manhattan|US|
Malaysian Kitchen Food Truck||3.0 star rating|restaurant|Food StandsMalaysian|/biz/malaysian-kitchen-food-truck-new-york|Union Square, Flatiron|10003|NY|New York, NY 10003|Manhattan|US|
Oxido|(212) 256-1072|4.0 star rating|restaurant|Mexican|/biz/oxido-new-york|Flatiron|10010|NY|18 W 23rd StNew York, NY 10010|Manhattan|US|
McDonald’s|(212) 683-4919|2.0 star rating|restaurant|Fast FoodBurgers|/biz/mcdonalds-new-york-106|Flatiron|10016|NY|401 Park Ave SNew York, NY 10016|Manhattan|US|
Iwasaki|(212) 308-8828|3.0 star rating|restaurant|Japanese|/biz/iwasaki-new-york|Union Square, Flatiron|10003|NY|103 5th  AveNew York, NY 10003|Manhattan|US|
McDonald’s|(212) 929-0481|2.0 star rating|restaurant|Fast FoodBurgers|/biz/mcdonalds-new-york-117|Flatiron|10001|NY|809 AveNew York, NY 10001|Manhattan|US|
Subway|(212) 777-8622|5.0 star rating|restaurant|SandwichesFast Food|/biz/subway-new-york-319|Stuyvesant Town, Gramercy|10003|NY|317 1st AveNew York, NY 10003|Manhattan|US|
The Brothers L&C Latin Fast Food Truck||3.0 star rating|restaurant|Food Stands|/biz/the-brothers-l-and-c-latin-fast-food-truck-new-york|Flatiron|10011|NY|18th St at 6th AveNew York, NY 10011|Manhattan|US|
Mondo Piatta|(212) 253-2008|3.0 star rating|restaurant|Pizza|/biz/mondo-piatta-manhattan|Gramercy|10003|NY|171Third AveManhattan, NY 10003|Manhattan|US|
Slice & Co.||2.5 star rating|restaurant|Pizza|/biz/slice-and-co-new-york-3|Flatiron, Greenwich Village|10011|NY|534 Ave of the AmericasNew York, NY 10011|Manhattan|US|
Hot Breads||4.0 star rating|restaurant|Indian|/biz/hot-breads-new-york|Midtown East, Flatiron|10016|NY|134 Lexington AveNew York, NY 10016|Manhattan|US|
Bambino’s Pizzeria|(212) 683-1038|3.5 star rating|restaurant|Pizza|/biz/bambinos-pizzeria-manhattan|Flatiron|10016|NY|126 Lexington AveManhattan, NY 10016|Manhattan|US|
